ＪＡＮコード,分類コード,商品名,標準小売価格,発売日,仕入入数,仕入個口,賞味期間,賞味期間（月）,ピース重量,ケース正面縦,ケース正面横,ケース奥行,ケース重量,原材料,アレルゲン,栄養成分,エネルギー,たんぱく質,脂質,炭水化物,ナトリウム,添加物等,本部データの登録,サイズ(ピース)正面縦,サイズ(ピース)正面横,サイズ(ピース)奥行,ケースサイズ確認
4.90467E+12,981,宝　ゼロチューハイゼロ仕立てゆず　５００ｍｌ,191,20150616,24,1,－,－,525,399,268,171,12800,ゆずスピリッツ、レモン、ゆず、グレープフルーツ,,１００ｍｌあたり,46,0,0,0,0,,無,67,67,167,
4.90467E+12,981,宝　焼酎ハイボールいよかん割り５００ｍｌ,191,20150915,24,1,３６５日,12,525,175,399,268,12800,焼酎、いよかん果汁、レモン果汁、糖類、香料、酸味料、カラメル色素,,100mlあたり,44,0,0,0,0,,無,171,67,67,
4.90467E+12,981,宝　ゼロチューハイゼロ仕立てライム　３５０ｍｌ,141,20150929,24,1,３６５日,12,370,126,399,268,9100,ライムスピリッツ、ライム,,100ml,47,0,0,0,0,,無,123,67,67,
4.90467E+12,981,宝　ゼロチューハイゼロ仕立てライム　５００ｍｌ,191,20150929,24,1,３６５日,12,525,175,399,268,12800,ライムスピリッツ、ライム,,100mlあたり,47,0,0,0,0,,無,171,67,67,
4.90467E+12,981,＄宝　香るジャスミン茶割り　３３５ｍｌ,141,20140922,24,1,３６５日,12,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90467E+12,981,宝　ネオ酒場サワー　塩レモン３５０ｍｌ,151,20160405,24,1,３６５日,12,370,126,399,268,9100,焼酎、レモン、レモンエキス、食塩、糖類、酸味料、香料,,100ml当たり,34,0,0,1.4,34,,無,123,67,67,
4.90467E+12,981,宝　焼酎ハイボールラムネ割り　５００ｍｌ,191,20140529,24,1,－,－,525,0,0,0,0,,,,0,0,0,0,0,,無,67,67,167,?
4.90467E+12,981,宝　ゼロ仕立てシークァーサー　３５０ｍｌ,141,20160301,24,1,３６５日,12,370,126,399,267,9100,シークァーサースピリッツ、レモン、シークァーサー、グレープフルーツ,,,0,0,0,0,0,,無,123,67,67,
4.90467E+12,981,宝　ゼロ仕立てシークァーサー　５００ｍｌ,191,20160301,24,1,３６５日,12,525,268,399,126,12800,シークァーサースピリッツ、レモン、シークァーサー、グレープフルーツ,,,0,0,0,0,0,,無,171,67,67,
4.90467E+12,981,宝　ゼロ仕立てレモン　３５０ｍｌ,141,20160301,24,1,３６５日,12,370,268,399,126,9100,レモンスピリッツ、レモン,,,0,0,0,0,0,,無,123,67,67,
4.90467E+12,981,宝　ゼロ仕立てレモン　５００ｍｌ,191,20160301,24,1,３６５日,12,525,268,399,171,12800,レモンスピリッツ、レモン,,,0,0,0,0,0,,無,167,67,67,
4.90467E+12,981,宝　ゼロ仕立てグレープフルーツ３５０ｍｌ,141,20160301,24,1,３６５日,12,370,268,126,399,9100,グレープフルーツスピリッツ、グレープフルーツ、レモン、水溶性食物繊維,,,0,0,0,0,0,,無,123,67,67,
4.90467E+12,981,宝　ゼロ仕立てグレープフルーツ５００ｍｌ,191,20160301,24,1,３６５日,12,525,267,399,171,12800,グレープフルーツスピリッツ、グレープフルーツ、レモン、水溶性食物繊維,,,0,0,0,0,0,,無,167,67,67,
4.90467E+12,981,宝　ゼロ仕立てゆず　３５０ｍｌ,141,20160301,24,1,３６５日,12,370,268,399,126,9100,ゆずスピリッツ、レモン、ゆず、グレープフルーツ,,,0,0,0,0,0,,無,123,67,67,
4.90467E+12,981,宝　ゼロ仕立てゆず　５００ｍｌ,191,20160301,24,1,３６５日,12,525,268,399,171,12800,ゆずスピリッツ、レモン、ゆず、グレープフルーツ,,,0,0,0,0,0,,無,167,67,67,
4.90467E+12,981,宝　ＣＡＮチューハイドライ　３５０ｍｌ,210,20160920,24,1,３６５日,12,370,399,268,126,9100,,,,0,0,0,0,0,,無,67,67,123,
4.90467E+12,981,宝　ゼロ仕立てすだち　３５０ｍｌ,141,20160301,24,1,３６５日,12,370,268,399,126,9100,すだちスピリッツ、レモン、すだち、グレープフルーツ,,,0,0,0,0,0,,無,123,67,67,
4.90467E+12,981,宝　ゼロ仕立てすだち　５００ｍｌ,191,20160301,24,1,３６５日,12,525,268,399,126,12800,すだちスピリッツ、レモン、すだち、グレープフルーツ,,,0,0,0,0,0,,無,171,67,67,
4.90467E+12,981,宝　焼酎ハイボールラムネ割り　３５０ｍｌ,141,20140529,24,1,－,－,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90467E+12,981,宝　ネオ酒場サワー塩ＧＦ　３５０ｍｌ,151,20160621,24,1,３６５日,12,370,399,268,126,9100,,,,0,0,0,0,0,,無,67,67,123,
4.90467E+12,981,宝　焼酎ハイボール強烈サイダー割り　３５０ｍｌ,141,20180626,24,1,３６５日,12,370,399,268,126,9100,,,,0,0,0,0,0,,無,67,67,123,
4.90467E+12,981,宝　焼酎ハイボール強烈サイダー割り　５００ｍｌ,191,20180626,24,1,３６５日,12,525,399,268,171,12800,,,,0,0,0,0,0,,無,67,67,167,
4.90467E+12,981,宝　ゼロ仕立てオレンジ　３５０ｍｌ,141,20160906,24,1,３６５日,12,370,399,268,126,9100,,,,0,0,0,0,0,,無,67,67,123,
4.90467E+12,981,宝　ネオ酒場サワーガリ酎　３５０ｍｌ,151,20160913,24,1,３６５日,12,370,399,268,126,9100,,,,0,0,0,0,0,,無,67,67,123,
4.90467E+12,981,宝　焼酎の濃いお茶割り３３５ｍｌ,141,20160927,24,1,３６５日,12,350,399,268,126,8700,,,,0,0,0,0,0,,無,67,67,123,
4.90467E+12,981,宝　焼酎ハイボール　梅干割り３５０ｍｌ,141,20150311,24,1,－,－,370,399,268,126,9100,,,100mlあたり,41,0,0,0,0,,無,123,67,67,
4.90467E+12,981,宝　焼酎ハイボール　強烈ゆずサイダー割り３５０ｍｌ,141,20161129,24,1,１２ヶ月,12,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90467E+12,981,宝　焼酎ハイボール　強烈ゆずサイダー割り５００ｍｌ,191,20161129,24,1,１２ヶ月,12,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90467E+12,981,宝　焼酎ハイボール　梅干割り５００ｍｌ,191,20150311,24,1,－,－,525,171,399,268,12800,,,100mlあたり,41,0,0,0,0,,無,167,67,67,
4.90467E+12,981,宝　ゼロ仕立て果実なキレ　レモン３５０ｍｌ,141,20170307,24,1,３６５日,12,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90467E+12,981,宝　ゼロ仕立て果実なキレ　レモン５００ｍｌ,191,20170307,24,1,３６５日,12,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90467E+12,981,宝　ゼロ仕立て果実なキレ　ＧＦ３５０ｍｌ,141,20170307,24,1,３６５日,12,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90467E+12,981,宝　ゼロ仕立て果実なキレ　ＧＦ５００ｍｌ,191,20170307,24,1,３６５日,12,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90467E+12,981,宝　ゼロ仕立て果実なキレ　ゆず３５０ｍｌ,141,20170307,24,1,３６５日,12,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90467E+12,981,宝　ゼロ仕立て果実なキレ　ゆず５００ｍｌ,191,20170307,24,1,３６５日,12,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90467E+12,981,宝　焼酎ハイボール黄金柑割り　５００ｍｌ,191,20170418,24,1,３６５日,12,525,171,399,268,12800,,,,0,0,0,0,0,,無,171,67,67,
4.90467E+12,981,宝　焼酎ハイボール黄金柑割り　３５０ｍｌ,141,20170418,24,1,３６５日,12,370,171,399,268,9100,,,,0,0,0,0,0,,無,123,67,67,
4.90467E+12,981,宝　焼酎ハイボール　強烈塩レモンサイダー３５０ｍｌ,141,20170516,24,1,３６５日,12,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90467E+12,981,宝　焼酎ハイボール　強烈塩レモンサイダー５００ｍｌ,191,20180508,24,1,３６５日,12,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90467E+12,981,宝　レジェンド樽が香る焼酎ハイボール　３５０ｍｌ,153,20190312,24,1,３６５日,12,0,128,274,408,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90467E+12,981,宝　樽が香る焼酎ハイボール　レモン３５０ｍｌ,153,20190312,24,1,３６５日,12,0,128,274,408,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90467E+12,981,タカラ　焼酎ハイボール強烈りんごサイダー割り３５０,141,20181002,24,1,３６５日,12,370,126,399,268,9100,,,,0,0,0,0,0,,無,123,67,67,
4.90467E+12,981,タカラ　焼酎ハイボール強烈りんごサイダー割り５００,191,20181002,24,1,３６５日,12,525,171,399,268,12800,,,,0,0,0,0,0,,無,167,67,67,
4.90467E+12,981,樽が香る焼酎ハイボール濃いめ３５０ｍｌ,153,20190312,24,1,３６５日,12,0,128,274,408,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90467E+12,981,樽が香る焼酎ハイボール５００ｍｌ,207,20190312,24,1,３６５日,12,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90467E+12,981,樽が香る焼酎ハイボールレモン５００ｍｌ,207,20190312,24,1,３６５日,12,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90467E+12,981,樽が香る焼酎ハイボール濃いめ５００ｍｌ,207,20190312,24,1,３６５日,12,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90467E+12,981,寶　極上レモンサワー　瀬戸内レモン３５０ｍｌ,153,20180320,24,1,３６５日,12,0,126,399,268,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90467E+12,981,寶　極上レモンサワー　丸おろしレモン３５０ｍｌ,178,20180608,24,1,３６５日,12,0,126,399,268,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90467E+12,981,寶　極上レモンサワー　つけ込み塩レモン３５０ｍｌ,141,20180710,24,1,３６５日,12,370,126,399,268,9100,,,,0,0,0,0,0,,無,123,67,67,
4.90467E+12,981,宝　焼酎ハイボール　ゆず３５０ｍｌ,141,20190903,24,1,３６５日,12,370,126,399,268,9100,,,,0,0,0,0,0,,無,123,67,67,
4.90467E+12,981,宝　焼酎ハイボール　ゆず５００ｍｌ,191,20190903,24,1,３６５日,12,525,171,399,268,12800,,,,0,0,0,0,0,,無,167,67,67,
4.90467E+12,981,寶　極上フルーツサワー　丸おろしみかん３５０ｍｌ,178,20200114,24,1,３６５日,12,370,126,399,268,9100,みかん（国産）、みかんピューレ、レモン、みかんスピリッツ、焼酎、糖類/炭酸、酸味料、香料、カロチン色素,,,0,0,0,0,0,,無,123,67,67,
4.90467E+12,981,寶　極上レモンサワー早摘みグリーンレモン３５０ｍｌ,153,20190827,24,1,３６５日,12,370,126,399,268,9100,,,,0,0,0,0,0,,無,123,67,67,
4.90467E+12,981,宝　極上抹茶ハイ　濃い宇治抹茶３５０ｍｌ,178,20190910,24,1,３６５日,12,370,126,399,268,9100,,,,0,0,0,0,0,,無,123,67,67,
4.90467E+12,981,宝　ＪＡＰＡＮハイボール　レモン３５０ｍｌ,141,20200303,24,1,３６５日,12,370,126,399,268,9100,,,,0,0,0,0,0,,無,123,67,67,
4.90467E+12,981,寶　極上レモンサワー　瀬戸内レモン　５００ｍｌ,207,20210323,24,1,３６５日,12,525,171,399,268,12800,レモン、レモンエキス、レモンスピリッツ（国内製造）、焼酎、糖類／炭酸、酸味料、香料,,,0,0,0,0,0,,無,167,67,67,
4.90467E+12,981,宝　ＪＡＰＡＮハイボール　梅３５０ｍｌ,141,20200303,24,1,３６５日,12,370,126,399,268,9100,,,,0,0,0,0,0,,無,123,67,67,
4.90467E+12,981,宝　極上抹茶ハイ　宇治抹茶３５０ｍｌ,153,20190910,24,1,３６５日,12,370,126,399,268,9100,,,,0,0,0,0,0,,無,123,67,67,
4.90467E+12,981,宝　極上抹茶ハイ　抹茶レモン３５０ｍｌ,153,20190910,24,1,３６５日,12,370,126,399,268,9100,,,,0,0,0,0,0,,無,123,67,67,
4.90467E+12,981,宝　焼酎ハイボール　愛媛産晩柑割り　３５０ｍｌ,141,20200421,24,1,３６５日,12,370,126,399,268,9100,,,,0,0,0,0,0,,無,123,67,67,
4.90467E+12,981,寶　極上レモンサワー　瀬戸内レモン　５００ｍｌ,207,20190226,24,1,３６５日,12,525,171,399,268,12800,,,,0,0,0,0,0,,無,167,67,67,
4.90467E+12,981,宝　焼酎ハイボール　愛媛産晩柑割り　５００ｍｌ,191,20200421,24,1,３６５日,12,525,171,399,268,12800,,,,0,0,0,0,0,,無,167,67,67,
4.90467E+12,981,極上レモンサワー　とことん沖縄塩レモンサワー３５０,178,20200616,24,1,３６５日,12,370,126,399,268,9100,レモンシークヮーサー、レモンシロップ、シークヮーサーエキス、焼酎（国内製造）、食塩、糖類／酸味料、炭酸、香料,,,0,0,0,0,0,,無,123,67,67,
4.90467E+12,981,タカラ　焼酎ハイボール　大衆酒場のうめ割り　３５０,141,20190326,24,1,３６５日,12,370,126,399,268,9100,,,,0,0,0,0,0,,無,123,67,67,
4.90467E+12,981,タカラ　焼酎ハイボール　大衆酒場のうめ割り　５００,191,20190326,24,1,３６５日,12,525,171,399,268,12800,,,,0,0,0,0,0,,無,167,67,67,
4.90467E+12,981,寶　極上レモンサワー　瀬戸内レモン　３５０ｍｌ,153,20210323,24,1,３６５日,12,370,126,399,268,9100,レモン、レモンエキス、レモンスピリッツ（国内製造）、焼酎、糖類／炭酸、酸味料、香料,,,0,0,0,0,0,,無,123,67,67,
4.90467E+12,981,宝　焼酎ハイボール　特製サイダー割り　３５０ｍｌ,141,20210309,24,1,３６５日,12,370,126,399,268,9100,焼酎（国内製造）、果実エキス（りんごを含む）、糖類／炭酸、酸味料、香料、カラメル色素,,,0,0,0,0,0,,無,123,67,67,
4.90467E+12,981,宝　宝焼酎の宇治抹茶割り　３５０ｍｌ,153,20190903,24,1,３６５日,12,370,126,399,268,9100,,,,0,0,0,0,0,,無,123,67,67,
4.90467E+12,981,宝　焼酎ハイボール　前割りレモン　３５０ｍｌ,141,20210309,24,1,３６５日,12,370,126,399,268,9100,焼酎（国内製造）、レモンスピリッツ、レモン果汁、糖類／炭酸、香料、カラメル色素、酸味料,,,0,0,0,0,0,,無,123,67,67,
4.90467E+12,981,宝　焼酎ハイボール　前割りレモン　５００ｍｌ,191,20210309,24,1,３６５日,12,525,171,399,268,12800,焼酎（国内製造）、レモンスピリッツ、レモン果汁、糖類／炭酸、香料、カラメル色素、酸味料,,,0,0,0,0,0,,無,167,67,67,
4.90467E+12,981,宝　焼酎ハイボール　パインサイダー割３５０ｍｌ,141,20190423,24,1,３６５日,12,370,126,399,268,9100,,,,0,0,0,0,0,,無,123,67,67,
4.90467E+12,981,寶　極上レモンサワー　すっきり定番レモン３５０ｍｌ,153,20200922,24,1,３６５日,12,370,126,399,268,9100,レモン、レモンエキス、レモンスピリッツ（国内製造）、焼酎、糖類／炭酸、酸味料、香料,,,0,0,0,0,0,,無,123,67,67,
4.90467E+12,981,宝　焼酎ハイボール　強烈パインサイダー割５００ｍｌ,191,20190423,24,1,３６５日,12,525,171,399,268,12800,,,,0,0,0,0,0,,無,167,67,67,
4.90467E+12,981,宝　焼酎ハイボール　特製サイダー割り　５００ｍｌ,191,20210309,24,1,３６５日,12,525,171,399,268,12800,焼酎（国内製造）、果実エキス（りんごを含む）、糖類／炭酸、酸味料、香料、カラメル色素,,,0,0,0,0,0,,無,167,67,67,
4.90467E+12,981,宝　焼酎ハイボール立石宇ち多゛のうめ割り風　５００,207,20201110,24,1,３６５日,12,525,171,399,268,12800,焼酎（国内製造）、糖類／炭酸、酸味料、香料、カラメル色素,,,0,0,0,0,0,,無,167,67,67,
4.90467E+12,981,寶　極上レモンサワー　グリーングリーンレモン３５０,178,20201020,24,1,３６５日,12,370,126,399,268,9100,レモン、レモンペースト、レモンスピリッツ（国内製造）、焼酎、糖類／酸味料、炭酸、香料,,,0,0,0,0,0,,無,123,67,67,
4.90467E+12,981,宝　焼酎ハイボール立石宇ち多゛のうめ割り風　３５０,153,20201110,24,1,３６５日,12,370,126,399,268,9100,焼酎（国内製造）、糖類／炭酸、酸味料、香料、カラメル色素,,,0,0,0,0,0,,無,123,67,67,
4.90467E+12,981,宝　焼酎ハイボール　大衆酒場の赤しそ割り３５０ｍｌ,141,20190806,24,1,３６５日,12,370,126,399,268,9100,,,,0,0,0,0,0,,無,123,67,67,
4.90467E+12,981,宝　焼酎ハイボール　大衆酒場の赤しそ割り５００ｍｌ,191,20190806,24,1,３６５日,12,525,171,399,268,12800,,,,0,0,0,0,0,,無,167,67,67,
4.90467E+12,981,樽が香る焼酎ハイボール　沖縄シークヮーサー３５０,153,20190917,24,1,３６５日,12,370,126,399,268,9100,,,,0,0,0,0,0,,無,123,67,67,
4.90467E+12,981,宝　焼酎ハイボール　辛口ジンジャーエール割り３５０,141,20191112,24,1,３６５日,12,370,126,399,268,9100,焼酎（国内製造）、ジンジャーシロップ、糖類／炭酸、酸味料、香料、カラメル色素,,,0,0,0,0,0,,無,123,67,67,
4.90467E+12,981,寶　焼酎ハイボール辛口ジンジャーエール５００ｍｌ,191,20191112,24,1,３６５日,12,525,171,399,268,12800,焼酎（国内製造）、ジンジャーシロップ、糖類／炭酸、酸味料、香料、カラメル色素,,,0,0,0,0,0,,無,167,67,67,
4.90467E+12,981,寶　抹茶ハイ　３５０ｍｌ,178,20200915,24,1,４５０日,15,370,126,399,268,9100,抹茶（茶葉：京都産）、緑茶エキス、焼酎（国内製造）／香料、酸味料、酸化防止剤（ビタミンC）、セルロース、加工でんぷん,,,0,0,0,0,0,,無,123,67,67,
4.90467E+12,982,宝　缶チューハイレモン　２５０ｍｌ,160,20071218,24,1,１２ヶ月,12,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90467E+12,982,宝　缶チューハイレモン　３５０ｍｌ,210,20070507,24,1,１２ヶ月,12,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90467E+12,982,宝　缶チュ－ハイレモン　５００ｍｌ,280,20070507,24,1,１２ヶ月,12,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
